index,id,reference_text,transcription,success
707,20180704-0900-PLENARY-en_20180704-09:53:22_11,WHY DID ANOTHER MEMBER STATE HAVE TO REFER TO THE EUROPEAN COURT OF JUSTICE ON A COURT CASE FEARING THAT POLISH CITIZENS DO NOT ENJOY THE RIGHT TO A FREE AND FAIR TRIAL IN YOUR COUNTRY WHY IS THIS HAPPENING AND WHY DO PEACEFUL PROTESTERS LIKE WADYSAW FRASYNIUK FACE IMPRISONMENT FOR CARRYING ROSES WHILE NATIONALISTS WHO ATTACK PEACEFUL PROTESTERS ARE NOT EVEN FACING TRIAL,"And did another member states have to refer to the European Court of Justice on a case, on a court case, fearing that Polish citizens do not enjoy the right of a free and fair trial in your country? Why is this happening? And why do peaceful protesters like Waldislaw Frasinuk face imprisonment for carrying roses while nationalists who attacked peaceful protesters are not even facing trial?",True
708,20111026-0900-PLENARY-6-en_20111026-11:36:39_5,AND ON THE OTHER HAND SWIFT IMPLEMENTATION AND A REASONABLE LEVEL OF COMPLEXITY FOR END USERS FOR CITIZENS,but on the other hand also swift implementation and a reasonable level of complexity for end users for citizens.,True
709,20171114-0900-PLENARY-20-en_20171114-22:08:32_17,INCLUDING THROUGH IMPROVING CONNECTIVITY OF NATURA TWO THOUSAND AREAS BY MID,kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa,True
710,20160914-0900-PLENARY-14-en_20160914-19:38:58_0,MR PRESIDENT I BELIEVE IT IS HIGH TIME TO WAKE UP AND ADMIT THAT RELOCATION OF ASYLUM SEEKERS IS NOT A SOLUTION TO THE REFUGEE CRISIS IN GENERAL OR THE SPECIFIC TROUBLES IN GREECE AND ITALY,"Mr. President, I believe it is high time to wake up and admit that relocation of asylum seekers is not a solution to the refugee crisis in general or the specific troubles in Greece and",True
711,20100922-0900-PLENARY-4-en_20100922-11:32:34_7,SOME IN THIS HOUSE WILL WANT TO GO FURTHER IN CREATING DIRECT SUPERVISION PARTICULARLY IN THE AREA OF CENTRAL COUNTERPARTIES FOR EXAMPLE WE ALL HAVE TO CAUTION AGAINST ADVENTURE OVER AMBITION BUT LET US HAVE PROPER MEASURED RESPONSES WHEN WE GET TO FILL IN THE BLANKS WHICH WILL COME LATER,"Some in this House will want to go further in creating direct supervision, particularly in the area of central counterparties, for example. And we all have to caution, of course, about adventure over ambition, but let's have proper measured responses when we get to fill in the blanks, which will come later.",True
712,20120417-0900-PLENARY-12-en_20120417-21:10:15_3,IT ACTS AS A GATEWAY BETWEEN EUROPE ASIA AND THE MIDDLE EAST AND THEREFORE OFFERS BLACK SEA STAKEHOLDERS AN OPPORTUNITY TO IDENTIFY AREAS WHERE OUR INTERESTS COME TOGETHER TO FURTHER PRACTICAL COOPERATION,"It acts as a gateway between Europe, Asia and the Middle East and therefore offers Black Sea stakeholders an opportunity to identify areas where our interests come together to further practical cooperation.",True
713,20150519-0900-PLENARY-16-en_20150519-22:43:51_20,HENCE WE HAVE TO MAKE A CHOICE WE CAN CONTINUE TO DISAGREE ON THE EXISTING LEGISLATIVE PROPOSAL FOR ANOTHER FIVE YEARS OR WE CAN TRY TO FIND AN AGREEMENT ON THE BASIS OF A NEW PROPOSAL,"Hence, we have to make a choice. We can remain to disagree on the existing legislative proposal for another five years, or we can try to find an agreement on the basis of a new proposal.",True
714,20090218-0900-PLENARY-20-en_20090218-21:36:56_14,THIS COULD BE DONE EITHER THROUGH A NEW LEGAL INSTRUMENT OR THROUGH AMENDING THE EXISTING INDUSTRIALISED COUNTRIES INSTRUMENT REGULATION WHEN WE PREPARED THE NEW EXTERNAL RELATIONS INSTRUMENTS IN TWO THOUSAND AND SIX WE AGREED THAT THEY SHOULD ALSO COVER THE EXTERNAL DIMENSION OF OUR INTERNAL POLICIES,"This could be done either through a new legal instrument or through amending the existing ICI regulation. When we prepared the new external relations instruments in 2006, we agreed that they should also cover the external dimension of our internal policies.",True
715,20190313-0900-PLENARY-en_20190313-16:03:48_17,WE ALSO NEED TO IMPLEMENT THE NECESSARY STRUCTURAL REFORMS IN OUR PRODUCT AND LABOUR MARKETS IN ORDER TO PREPARE OUR ECONOMIES FOR THE CHALLENGES AHEAD,We also need to implement the necessary structural reforms on our product and labor markets in order to prepare our economies for the challenges ahead.,True
716,20191218-0900-PLENARY-en_20191218-20:40:28_10,THE EU NEEDS TO URGENTLY RESTORE FRIENDSHIPS AND INFLUENCE IN WASHINGTON NOT TEHRAN AND I'M CERTAIN THAT BREXIT BRITAIN'S SPECIAL RELATIONSHIP WITH THE US CAN HELP,"The EU needs to urgently restore friendships and influence in Washington, not Tehran. And I'm certain that Brexit-Britain's special relationship with the US can help.",True
717,20151216-0900-PLENARY-4-en_20151216-09:14:08_49,REGION I KNOW THAT IT WILL TAKE SOME TIME BEFORE WE FULLY CONTROL EVERY ASPECT OF THE SITUATION BUT WE ARE MOVING IN THE RIGHT DIRECTION THE EUROPEAN UNION'S HUMANITARIAN ASSISTANCE TO THE WESTERN BALKANS NOW STANDS AT EUR TWENTY TWO MILLION HELPING TO GIVE COMFORT AND RESTORE DIGNITY TO THOUSANDS OF REFUGEES ALONG THAT ROUTE BUT MAKE NO MISTAKE PROGRESS IS STILL TOO SLOW AND OUR MEMBER STATES NEED TO DO MORE AND THEY NEED TO DO IT,to improve the registration capacity within the Euroductine Apprentice System and to organize the swift transfers of migrants from multiple areas to second line.,True
718,20190718-0900-PLENARY-en_20190718-10:23:20_7,PUSHBACK ACTIONS GO TOTALLY AGAINST THIS COMMON OBJECTIVE AND THEY ALSO TRIGGER THE SAME POLICIES IN OTHER COUNTRIES IF THERE'S NO COMMON RESPONSIBILITY NO ONE WANTS TO TAKE IT UP,"Pushback actions go totally against this common objective, and they also trigger the same policies in other countries. If there's no common responsibility, no one wants to take it up.",True
719,20111024-0900-PLENARY-19-en_20111024-23:15:04_18,THERE HAVE BEEN MANY SUCCESS STORIES RECENTLY REGARDING THE TRAFFICKING OF HUMAN BEINGS AND CHILD PORNOGRAPHY WHICH HAVE SHOWN THEIR EFFECTIVENESS,"There are many success stories recently on human trafficking of human beings or child pornography, which have shown their effectiveness.",True
720,20110215-0900-PLENARY-3-en_20110215-10:06:04_13,WHATEVER VIEW YOU TAKE OF CLIMATE CHANGE FUEL EFFICIENCY USING PRECIOUS RESOURCES MORE EFFICIENTLY HAS TO BE A GOOD THING,"gyda'r gweithio cymryd, gyda'r effeithio gyda'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'",True
721,20180612-0900-PLENARY-en_20180612-18:52:45_3,I REAFFIRM MY GROUP'S SUPPORT FOR THE TERRITORIAL INTEGRITY OF GEORGIA AND TRULY HOPE FOR A PEACEFUL RESOLUTION TO THIS CONFLICT,I reaffirm my group support for the territorial integrity of Georgia and truly hope for a peaceful resolution to this conflict.,True
722,20191127-0900-PLENARY-en_20191127-21:22:05_11,MANY OF YOU HAVE SAID IT'S REAL PEOPLE IT'S REAL PEOPLE WITH REAL NEEDS,Many of you have said it's real people. It's real people with real needs.,True
723,20090310-0900-PLENARY-17-en_20090310-18:55:37_3,ON THIS BASIS THE COMMISSION HAS TAKEN A NUMBER OF INITIATIVES LEGISLATIVE AND NON LEGISLATIVE WHICH SEEK TO PREVENT DISCRIMINATION AS WELL AS RACIST XENOPHOBIC AND ANTI SEMITIC SPEECHES,"And on this basis, the Commission has taken a number of initiatives, legislative and non-legislative, which seek to prevent discrimination as well as racist, xenophobic and anti-Semitic speeches.",True
724,20110607-0900-PLENARY-10-en_20110607-17:41:40_0,MR PRESIDENT IT IS ODD IS IT NOT THAT AS THE SCHENGEN AREA COMES APART IN ITS CORE COUNTRIES THERE ARE PLANS TO EXTEND IT TO INCLUDE BULGARIA AND ROMANIA THERE ARE OVER NINE HUNDRED ZERO GYPSIES IN ROMANIA AND BULGARIA MANY OF WHOM WOULD LIKE TO MIGRATE ONCE THEY CAN TRAVEL FREELY WITHIN THE SCHENGEN AREA MANY OF THEM WILL INEVITABLY FIND THEIR WAY TO BRITAIN IN ORDER TO TAKE ADVANTAGE OF OUR GENEROUS BENEFITS AND PUBLIC HOUSING SYSTEM LIKE SO MANY BEFORE THEM,"Thank you very much, Mr. President. It's odd, isn't it, that as the Schengen area comes apart in its core countries, there are plans to extend it to include Bulgaria and Romania. There are over 900,000 gypsies in Romania and Bulgaria, many of whom would like to migrate. Once they can travel freely within the Schengen area, then many of them will inevitably find their way to Britain to take advantage of our generous benefits and public housing system, like so many others. yn trafel ffrili wedi'i gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gwe",True
725,20120523-0900-PLENARY-3-en_20120523-09:40:51_1,IT PLAYS WELL POLITICALLY AND WE CAN HIT THOSE GREEDY BANKERS WHOM WE ALL HATE IN PUBLIC WHILE WE SHOVEL MONEY INTO THEIR POCKETS IN PRIVATE,well politically and we can hit those greedy bankers who we all hate in public while we shovel money into their pockets in private,True
726,20160607-0900-PLENARY-13-en_20160607-15:49:16_3,I AM ALSO CONCERNED ABOUT THE EFFECTS OF VISA LIBERALISATION THERE ARE INDICATIONS THAT MANY PEOPLE FROM THIRD COUNTRIES ENTER THE SCHENGEN AREA LEGALLY AND THEN OVERSTAY,I'm also concerned about the effects of visa liberalization. There are indications that many people from third countries enter the Schengen area legally and then overstay.,True
727,20180612-0900-PLENARY-en_20180612-18:51:02_5,CROSSING POINTS OVER THE SO CALLED OCCUPATION LINE HAVE BEEN CLOSED AGGRAVATING THE HUMANITARIAN SITUATION AND FURTHER ISOLATING THE REGIONS,Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth Cymru o'r Llywodraeth,True
728,20190417-0900-PLENARY-en_20190417-20:11:43_5,IN A MOMENT WHEN THE EURO IS IN CRISIS AND THERE NEED TO BE TAX CUTS TO ENCOURAGE GROWTH EUROPE SHOULD WORRY ABOUT MAJOR CITIZENS CONCERNS SUCH AS INDUSTRY'S LACK OF COMPETITIVENESS CARBON LEAKAGE AND UNEMPLOYMENT,yn y moment yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r yw'r y,True
729,20110119-0900-PLENARY-7-en_20110119-13:52:22_0,I WELCOME THE MOTION FOR A RESOLUTION VOTED ON TODAY ON INTERNATIONAL ADOPTION,"Madam President, I welcome the motion for resolution voted on today.",True
730,20110308-0900-PLENARY-10-en_20110308-15:33:20_19,WE CANNOT GO ON AS A EUROPEAN UNION BUYING OUR OWN DEBT,"We cannot go on as a European Union, buying our own debt.",True
731,20110622-0900-PLENARY-13-en_20110622-19:22:46_17,I HAVE NOT SUPPORTED COLLEAGUES WHO THINK THE SOLUTION IS JUST A STRONGER ROLE FOR THE EUROPEAN PARLIAMENT,I have not supported colleagues who think that the solution is just a stronger role for the European Parliament.,True
732,20150520-0900-PLENARY-26-en_20150520-22:55:19_12,TO CONCLUDE I WOULD LIKE TO UNDERLINE THAT MEMBER STATES ARE CURRENTLY IN THE PROCESS OF SUBMITTING STRUCTURED DATA REPORTS ON THE IMPLEMENTATION OF THE YOUTH EMPLOYMENT INITIATIVE,"To conclude, I would like to underline that member states are currently in the process of submitting structured data reports on the implementation of the youth employment initiative.",True
733,20120417-0900-PLENARY-12-en_20120417-21:10:15_5,THERE ARE SIGNIFICANT OPPORTUNITIES AND CHALLENGES IN THE REGION THAT REQUIRE COORDINATED ACTION,There are significant opportunities and challenges in the region that require coordination action.,True
734,20181212-0900-PLENARY-en_20181212-18:57:45_3,TODAY THANKS TO THE CZECH PIRATE PARTY WHO WAS THE FIRST TO NOTIFY THE COMMISSION THERE IS NO DOUBT THAT CZECH PRIME MINISTER BABI AND CZECH MINISTER OF AGRICULTURE TOMAN ARE SERIOUSLY VIOLATING THE FINANCIAL REGULATION,"Today, thanks to the Czech Pirate Party, who was the first to notify the Commission, there is no doubt that Czech Prime Minister Babis and Czech Minister of Agriculture Tomán are seriously violating the financial regulations.",True
735,20180912-0900-PLENARY-en_20180912-11:29:02_4,IT'S ALREADY TOO RICH AND TOO POWERFUL SWINDLING THE TAX COFFERS OF OUR COUNTRIES AND THIS MUST BE STOPPED NOW,"It's already too rich and too powerful, swiddling the tech covers of our countries, and this must be stopped now.",True
736,20130909-0900-PLENARY-13-en_20130909-17:32:23_0,MR PRESIDENT CAN I JUST ENDORSE MY COLLEAGUE'S COMMENTS ABOUT PROCEDURE AND ALSO ON THE SITUATION IN CAMP ASHRAF,"Thank you, Mr. President. Can I just endorse my colleagues' comments about procedure, but also on the situation in Camp Ashraf?",True
737,20110705-0900-PLENARY-9-en_20110705-17:14:20_13,CONSUMERS WILL NOW BE ABLE TO SEE WHEN UNSUSTAINABLE PALM OIL IS USED IN FOODS AT THE EXPENSE OF PRECIOUS RAINFORESTS AND TO PUT PRESSURE ON MANUFACTURERS TO USE OIL FROM A SUSTAINABLE SOURCE,Mae'r ffordd wedi cael ei wneud o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r ffordd o'r f,True
738,20111201-0900-PLENARY-5-en_20111201-10:46:18_5,THIS IS REALLY VERY IMPORTANT,It's really very important.,True
739,20200130-0900-PLENARY-en_20200130-12:34:10_1,BE MISSING THE NOISY BREXITEERS BUT WE WILL CERTAINLY BE MISSING SO MUCH OUR BELOVED DEAR EUROPEAN BRITISH,"the noisy Brexit years, but certainly we will be missing so much our beloved dear European British friends.",True
740,20181115-0900-PLENARY-en_20181115-10:35:30_1,COMMISSIONER MY OFFICE HAS BEEN LISTENING TO YOUR RESPONSES AND I HAVE TO SAY I'M NOT FULLY SATISFIED WITH YOUR RESPONSE ON THE NEED FOR A PROPER HARMONISED APPROACH TO DIAGNOSIS,"yng Nghymru, mae'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gweithio'n gwe",True
741,20110927-0900-PLENARY-13-en_20110927-20:11:21_10,OUR RELATIONSHIP WITH EACH ONE OF THEM BRINGS WITH IT SOME CHALLENGES THAT NEED TO BE ADDRESSED AND CONCERNS ALL OF WHICH HAVE BEEN EXPRESSED IN THIS HOUSE THIS EVENING IN TERMS OF FROZEN CONFLICT THE POTENTIAL FOR NEW CONFLICT THE NEED TO ESPOUSE THE VALUE AND PRINCIPLES THAT WE MUST HOLD WITHIN THE EUROPEAN UNION,"Felly, unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw unrhyw un",True
742,20180418-0900-PLENARY-16-en_20180418-15:26:36_5,IT'S ALSO THE ONLY PLACE WHERE YOU CAN SHARE CAT PICTURES WITH YOUR GRANDMOTHER,the only place where you can share cat pictures with your grandmother.,True
743,20180705-0900-PLENARY-en_20180705-12:01:09_0,LADIES AND GENTLEMEN IF I MAY ASK YOU KINDLY TO TAKE YOUR SEATS WE WILL PROCEED WITH THE VOTES,"Ladies and gentlemen, if I may ask you kindly to take your seats, we will proceed with the vote.",True
744,20180612-0900-PLENARY-20-en_20180612-21:38:22_34,IN CONCLUSION WE'VE MADE CONSIDERABLE PROGRESS IN THE PAST FEW YEARS ON THIS RANGE OF ISSUES CONNECTED TO CYBERDEFENCE,"Rwy'n meddwl, rydyn ni'n gweithio'r progres yn y gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r gweithio'r",True
745,20091020-0900-PLENARY-13-en_20091020-16:39:08_4,THESE PEOPLE ARE SUFFERING DOUBLY THEY ARE ALSO SUFFERING FROM THE CONSEQUENCES OF CLIMATE CHANGE,people are suffering under double. They are also suffering from the consequences of climate change.,True
746,20150916-0900-PLENARY-15-en_20150916-20:43:10_30,WE BELIEVE IN THE INTEGRATION OF OUR ENERGY SYSTEMS AND WE ARE READY TO LOOK FOR SOLUTIONS WHICH WOULD BE BENEFICIAL AND POSITIVE FOR THE WHOLE OF EUROPE AND ALL EUROPEAN COUNTRIES,"in zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo, da je zelo,",True
747,20180611-0900-PLENARY-13-en_20180611-20:45:27_9,LET'S NOT EVER FORGET IN THIS PARLIAMENT OUR NATIONAL PARLIAMENTS OR INDEED IN REGIONAL LOCAL GOVERNMENT AS WELL THAT EVERY YOUNG PERSON EVERYWHERE HAS THE RIGHT REGARDLESS OF THEIR BACKGROUND TO ACHIEVE THEIR FULL POTENTIAL AND THEIR ASPIRATIONS,"Rwy'n meddwl i'n meddwl i'r Llywodraeth, yr Llywodraeth Llywodraeth a'r Llywodraeth yng Nghymru, sy'n meddwl i'r Llywodraeth yng Nghymru, sy'n meddwl i'r rhaid, rwy'n meddwl i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig",True
748,20130416-0900-PLENARY-11-en_20130416-17:48:04_15,MOREOVER THE NATIONAL AUTHORITIES DO NOT NECESSARILY ENDEAVOUR TO FULFIL THEIR ROLE AND RESPONSIBILITY ADEQUATELY AS THE COURT STRESSED IN ITS REPORT,"Moreover, the national authorities do not necessarily endeavor to fulfill their role and responsibility adequately as the court stressed in its report.",True
